timestamp,ip,track,artist,device,country,latitude,longitude,city,region,country_full
2023-11-29T22:48:36Z,92.184.112.100,The Sound of Settling,Death Cab for Cutie,android,FR,,,,,
2023-11-29T23:00:39Z,92.159.204.72,Transatlanticism,Death Cab for Cutie,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:37:15Z,92.159.204.72,Moustache,Philippe Katerine,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:37:21Z,92.159.204.72,Moustache,Philippe Katerine,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:39:24Z,92.159.204.72,La banane,Philippe Katerine,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:41:57Z,92.159.204.72,La banane,Philippe Katerine,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:45:56Z,92.159.204.72,Qu'est-ce que t'es beau,Clara Luciani,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:48:58Z,92.159.204.72,Eric (en duo avec Philippe Katerine),Malik Djoudi,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:53:08Z,92.159.204.72,Je ne t'aime plus,Pink Martini,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:55:05Z,92.159.204.72,Y'a d'la rumba dans l'air,Philippe Katerine,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T17:59:44Z,92.159.204.72,Maddy La Nuit,Flavien Berger,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:02:47Z,92.159.204.72,1978 - Instrumental,Thylacine,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:08:14Z,92.159.204.72,Spinning Away,Brian Eno,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:10:33Z,92.159.204.72,Blackbird - Remastered 2009,The Beatles,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:14:49Z,92.159.204.72,Venus In Furs,Emmanuelle Seigner,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:18:16Z,92.159.204.72,Le Dernier Jour du Disco,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:22:07Z,92.159.204.72,Everytime,Britney Spears,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:24:13Z,92.159.204.72,Yesterday - Remastered 2009,The Beatles,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:27:28Z,92.159.204.72,bad guy,Billie Eilish,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:31:01Z,92.159.204.72,Observatory Crest,Captain Beefheart & His Magic Band,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:35:37Z,92.159.204.72,Les mots bleus,Christophe,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:40:06Z,92.159.204.72,Suavemente,Elvis Crespo,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:42:50Z,92.159.204.72,Tu me Play,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:45:36Z,92.159.204.72,"Over the Rainbow (from ""The Wizard of Oz"") - 2022 Remaster",Judy Garland,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:50:03Z,92.159.204.72,Ashes to Ashes - 2017 Remaster,David Bowie,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:55:03Z,92.159.204.72,Macron,Dombrance,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T18:58:50Z,92.159.204.72,Qu'importe,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:02:25Z,92.159.204.72,Every You Every Me,Placebo,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:08:21Z,92.159.204.72,Ah que la vie est belle,Brigitte Fontaine,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:11:51Z,92.159.204.72,"Un monde meilleur... (14 février 2003, discours à l'ONU) [Extraits]",Arnaud Fleurent-Didier,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:15:24Z,92.159.204.72,La vie c'est bon,Vaudou Game,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:17:46Z,92.159.204.72,Kouzen,Melissa Laveaux,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:22:01Z,92.159.204.72,A Change Is Gonna Come - Mono; 2008 Remaster,Otis Redding,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:26:20Z,92.159.204.72,My Neighbor Totoro,Azumi Inoue,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:29:59Z,92.159.204.72,Brûler Le Feu,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:32:39Z,92.159.204.72,Suavemente,Soolking,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:34:51Z,92.159.204.72,Respect - Mono; 2008 Remaster,Otis Redding,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:40:58Z,92.159.204.72,Arco Iris (feat. Etienne Jaumet),Flavien Berger,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:43:44Z,92.159.204.72,Flamme,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:45:53Z,92.159.204.72,Everyday,Buddy Holly,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:49:29Z,92.159.204.72,Pas contente,Vaudou Game,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T19:53:44Z,92.159.204.72,Walk On the Wild Side,Lou Reed,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:04:10Z,92.159.204.72,Cool Money,Prince Nico Mbarga & Rocafil Jazz International,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:07:09Z,92.159.204.72,Sloop John B,The Beach Boys,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:11:38Z,92.159.204.72,Money Is (feat. Little Richard),Quincy Jones,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:14:29Z,92.159.204.72,Don't Break,Bantu Spaceship,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:17:26Z,92.159.204.72,My Girl,Otis Redding,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:20:22Z,92.159.204.72,God Only Knows - Remastered 1996,The Beach Boys,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:22:33Z,92.159.204.72,People Are Strange,The Doors,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:26:56Z,92.159.204.72,Ngaminke,Les Mamans du Congo,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:31:43Z,92.159.204.72,Woods,Bon Iver,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:35:43Z,92.159.204.72,Le Rouge aux Joues,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:39:08Z,92.159.204.72,Mork n Mindy,Sleaford Mods,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:41:26Z,92.159.204.72,Accuracy,The Cure,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:45:17Z,92.159.204.72,We Can't Stop,Miley Cyrus,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:48:52Z,92.159.204.72,Vertigo,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:51:41Z,92.159.204.72,Unchained Melody (Original Mix),The Fleetwoods,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:56:00Z,92.159.204.72,Come Together - Remastered 2009,The Beatles,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T20:59:07Z,92.159.204.72,God Only Knows,The Langley Schools Music Project,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:01:41Z,92.159.204.72,Victoire,Irène Drésel,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:05:43Z,92.159.204.72,Un déluge,Bertrand Belin,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:09:52Z,92.159.204.72,Under Pressure - Remastered 2011,Queen,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:13:53Z,92.159.204.72,The Seed - Edit,Tony Allen,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:20:26Z,92.159.204.72,Vestale,Irène Drésel,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:24:56Z,92.159.204.72,Martha,Tom Waits,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:28:22Z,92.159.204.72,Boum Boum Baby,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:32:25Z,92.159.204.72,Go Back,Nova Tunes,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:36:20Z,92.159.204.72,Magic in the Air (feat. Ahmed Chawki),Magic System,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:39:22Z,92.159.204.72,I've Been Loving You Too Long,Otis Redding,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:42:34Z,92.159.204.72,I Know There's An Answer - Mono,The Beach Boys,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:46:01Z,92.159.204.72,HB2U,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T21:49:05Z,92.159.204.72,Bantu Electro Sungura,Bantu Spaceship,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-11-30T22:02:11Z,92.184.102.119,Wonderful World,Otis Redding,android,FR,,,,,
2023-12-01T07:45:46Z,92.184.102.119,Wonderful World,Otis Redding,android,FR,,,,,
2023-12-01T17:12:40Z,92.159.204.72,Wouldn't It Be Nice,The Beach Boys,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:17:06Z,92.159.204.72,Wouldn't It Be Nice,The Beach Boys,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:17:47Z,92.159.204.72,J'te l'donne,Juliette Armanet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:17:51Z,92.159.204.72,La faille,Jul,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:22:40Z,92.159.204.72,La faille,Jul,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:25:47Z,92.159.204.72,Eurostar (feat. Central Cee),Ninho,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:26:26Z,92.159.204.72,FLEURS (feat. Tiakola),Gazo,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:31:17Z,92.159.204.72,La faille,Jul,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:31:53Z,92.159.204.72,Eurostar (feat. Central Cee),Ninho,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:32:04Z,92.159.204.72,FLEURS (feat. Tiakola),Gazo,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:34:36Z,92.159.204.72,Meuda,Tiakola,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:35:00Z,92.159.204.72,Θ. Macarena,Damso,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T17:38:28Z,92.159.204.72,Die For You (with Ariana Grande) - Remix,The Weeknd,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T18:14:17Z,92.159.204.72,Die For You (with Ariana Grande) - Remix,The Weeknd,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-01T18:14:48Z,92.184.102.110,J’comprends pas,PNL,android,FR,,,,,
2023-12-02T10:47:15Z,92.184.102.70,Gettin’ to the Point,Panda Bear,android,FR,,,,,
2023-12-02T10:52:01Z,92.184.102.30,Go On,Panda Bear,android,FR,,,,,
2023-12-02T10:55:53Z,92.184.102.30,Everyday,Panda Bear,android,FR,,,,,
2023-12-02T11:00:42Z,92.184.102.30,Edge of the Edge,Panda Bear,android,FR,,,,,
2023-12-02T11:04:33Z,92.184.102.30,In My Body,Panda Bear,android,FR,,,,,
2023-12-02T11:09:34Z,92.184.102.30,Whirlpool,Panda Bear,android,FR,,,,,
2023-12-02T11:15:13Z,92.184.102.30,Danger,Panda Bear,android,FR,,,,,
2023-12-02T11:18:07Z,92.184.102.30,Livin’ in the After,Panda Bear,android,FR,,,,,
2023-12-02T11:23:16Z,92.184.102.30,Everything’s Been Leading To This,Panda Bear,android,FR,,,,,
2023-12-03T13:57:55Z,92.184.100.34,Gettin’ to the Point,Panda Bear,android,FR,,,,,
2023-12-03T14:02:42Z,92.184.100.34,Go On,Panda Bear,android,FR,,,,,
2023-12-03T14:06:34Z,92.184.102.176,Everyday,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:11:23Z,92.184.102.176,Edge of the Edge,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:15:14Z,92.184.102.176,In My Body,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:20:15Z,92.184.102.176,Whirlpool,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:25:53Z,92.184.102.176,Danger,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:28:48Z,92.184.102.176,Livin’ in the After,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T14:33:56Z,92.184.102.176,Everything’s Been Leading To This,Panda Bear,android,FR,45.7797,3.08682,Clermont-Ferrand,Auvergne-Rhône-Alpes,France
2023-12-03T15:05:39Z,92.184.102.148,Gettin’ to the Point,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:10:26Z,92.184.102.148,Go On,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:14:19Z,92.184.102.148,Everyday,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:19:07Z,92.184.102.148,Edge of the Edge,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:22:58Z,92.184.102.148,In My Body,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:27:59Z,92.184.102.148,Whirlpool,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:33:37Z,92.184.102.148,Danger,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:36:32Z,92.184.102.148,Livin’ in the After,Panda Bear,android,FR,43.6538,5.26211,Lambesc,Provence-Alpes-Côte d'Azur,France
2023-12-03T15:55:55Z,92.159.204.72,Everything’s Been Leading To This,Panda Bear,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:25:56Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: I. Prelude ""La marche des Rois""",Georges Bizet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:32:49Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: I. Prelude ""La marche des Rois""",Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:35:46Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: II. Minuetto",Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:38:24Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: III. Adagietto",Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:42:55Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: IV. Carillon",Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:49:12Z,92.159.204.72,L'Arlésienne Suite No. 2 (Arr. Guiraud): I. Pastorale,Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:54:31Z,92.159.204.72,L'Arlésienne Suite No. 2 (Arr. Guiraud): II. Intermezzo,Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T18:58:46Z,92.159.204.72,L'Arlésienne Suite No. 2 (Arr. Guiraud): III. Menuet,Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T19:02:07Z,92.159.204.72,L'Arlésienne Suite No. 2 (Arr. Guiraud): IV. Farandole,Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T19:04:31Z,92.159.204.72,Carmen: Prelude. Allegro giocoso,Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-03T19:06:12Z,92.159.204.72,Carmen: Les dragons d'Alcala (Entracte After Act I),Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T08:24:50Z,92.159.204.72,Carmen: Intermezzo (Entracte After Act II),Georges Bizet,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T08:26:54Z,92.184.102.166,Carmen: Intermezzo (Entracte After Act II),Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T08:29:10Z,92.184.102.166,Carmen: Aragonaise (Entracte After Act III),Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T08:50:38Z,92.184.102.166,"L'Arlésienne Suite No. 1, WD 40: I. Prelude ""La marche des Rois""",Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T08:56:30Z,92.184.102.166,"L'Arlésienne Suite No. 1, WD 40: II. Minuetto",Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T08:59:07Z,92.184.102.166,"L'Arlésienne Suite No. 1, WD 40: III. Adagietto",Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T09:03:38Z,92.184.102.166,"L'Arlésienne Suite No. 1, WD 40: IV. Carillon",Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T09:36:59Z,92.184.102.166,L'Arlésienne Suite No. 2 (Arr. Guiraud): I. Pastorale,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T09:42:18Z,92.184.102.166,L'Arlésienne Suite No. 2 (Arr. Guiraud): II. Intermezzo,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T09:46:33Z,92.184.102.166,L'Arlésienne Suite No. 2 (Arr. Guiraud): III. Menuet,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T10:21:16Z,92.184.102.46,L'Arlésienne Suite No. 2 (Arr. Guiraud): IV. Farandole,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T13:37:17Z,92.184.102.46,L'Arlésienne Suite No. 2 (Arr. Guiraud): IV. Farandole,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T13:39:40Z,92.184.102.46,Carmen: Prelude. Allegro giocoso,Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T13:41:23Z,92.184.102.46,Carmen: Les dragons d'Alcala (Entracte After Act I),Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T13:44:11Z,92.184.102.46,Carmen: Intermezzo (Entracte After Act II),Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T13:46:26Z,92.184.102.46,Carmen: Aragonaise (Entracte After Act III),Georges Bizet,android,FR,48.7999,2.33256,Arcueil,Île-de-France,France
2023-12-04T15:34:25Z,92.159.204.72,"L'Arlésienne Suite No. 1, WD 40: I. Prelude ""La marche des Rois""",Georges Bizet,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T17:36:04Z,92.159.204.72,Cascade tropicale avec le bruit de la forêt pluvial: sons naturels - édition spéciale,Amadeus,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:27:48Z,92.159.204.72,Cascade tropicale avec le bruit de la forêt pluvial: sons naturels - édition spéciale,Amadeus,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:34:42Z,92.159.204.72,La faille,Jul,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:37:47Z,92.159.204.72,Bantu Electro Sungura,Bantu Spaceship,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:41:01Z,92.159.204.72,bad guy,Billie Eilish,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:43:31Z,92.159.204.72,Gettin’ to the Point,Panda Bear,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:53:56Z,92.159.204.72,Cool Money,Prince Nico Mbarga & Rocafil Jazz International,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T18:57:38Z,92.159.204.72,10:15 Saturday Night,The Cure,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:01:29Z,92.159.204.72,Everytime,Britney Spears,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:06:28Z,92.159.204.72,Macron,Dombrance,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:09:58Z,92.159.204.72,Maddy La Nuit,Flavien Berger,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:15:25Z,92.159.204.72,Spinning Away,Brian Eno,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:18:58Z,92.159.204.72,Observatory Crest,Captain Beefheart & His Magic Band,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:31:04Z,92.159.204.72,Bantu Electro Sungura,Bantu Spaceship,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:34:18Z,92.159.204.72,bad guy,Billie Eilish,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:36:48Z,92.159.204.72,Gettin’ to the Point,Panda Bear,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:47:13Z,92.159.204.72,Cool Money,Prince Nico Mbarga & Rocafil Jazz International,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:50:55Z,92.159.204.72,10:15 Saturday Night,The Cure,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:54:45Z,92.159.204.72,Everytime,Britney Spears,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T19:59:44Z,92.159.204.72,Macron,Dombrance,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T20:03:15Z,92.159.204.72,Maddy La Nuit,Flavien Berger,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T20:08:42Z,92.159.204.72,Spinning Away,Brian Eno,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-04T20:12:15Z,92.159.204.72,Observatory Crest,Captain Beefheart & His Magic Band,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T16:50:41Z,92.159.204.72,La faille,Jul,android,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T16:55:39Z,92.159.204.72,La faille,Jul,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T16:58:15Z,92.159.204.72,Wild Thing,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:01:02Z,92.159.204.72,Love Is All Around,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:03:10Z,92.159.204.72,With A Girl Like You,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:04:40Z,92.159.204.72,Our Love Will Still Be There,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:04:46Z,92.159.204.72,Love Is All Around - In Session,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:04:47Z,92.159.204.72,Marbles and Some Gum,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:05:30Z,92.159.204.72,I Want You To Come Into My Life,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
2023-12-05T17:07:45Z,92.159.204.72,I Want You,The Troggs,not_applicable,FR,45.748,4.85,Lyon,Auvergne-Rhône-Alpes,France
